term,cur,prev,diff,ma7,z_like,total
폭발,3,0,3,0.429,1.554,3
결국,4,1,3,1.0,1.5,9
브레이커스,4,3,1,1.0,1.5,7
종합,4,3,1,1.0,1.5,9
진출,4,1,3,1.0,1.5,10
돌파,3,0,3,0.571,1.383,7
모니터,3,1,2,0.571,1.383,6
반등,3,1,2,0.571,1.383,6
성공,3,0,3,0.571,1.383,6
스마트폰,3,1,2,0.571,1.383,8
시간,3,1,2,0.571,1.383,5
추격,3,0,3,0.571,1.383,6
스냅드래곤,3,1,2,0.714,1.239,7
1200만,2,0,2,0.286,1.117,2
1b,2,0,2,0.286,1.117,2
20,2,0,2,0.286,1.117,2
25,2,0,2,0.286,1.117,4
2배,2,0,2,0.286,1.117,3
4시간,2,0,2,0.286,1.117,2
4안타,2,0,2,0.286,1.117,2
5강,2,0,2,0.286,1.117,2
6실점,2,0,2,0.286,1.117,2
9월28일,2,0,2,0.286,1.117,2
australia,2,0,2,0.286,1.117,2
britain,2,0,2,0.286,1.117,2
cls,2,0,2,0.286,1.117,2
diplomacy,2,0,2,0.286,1.117,2
eu,2,0,2,0.286,1.117,2
fox,2,0,2,0.286,1.117,2
kia,2,0,2,0.286,1.117,2
news,2,0,2,0.286,1.117,2
protest,2,0,2,0.286,1.117,2
ps,2,0,2,0.286,1.117,2
xrp,2,0,2,0.286,1.117,4
가려다,2,0,2,0.286,1.117,2
감성,2,0,2,0.286,1.117,4
강남,2,0,2,0.286,1.117,2
같이,2,0,2,0.286,1.117,2
거뜬,2,0,2,0.286,1.117,2
거주환경,2,0,2,0.286,1.117,2
건강,2,0,2,0.286,1.117,2
겨냥,2,0,2,0.286,1.117,3
경계,2,0,2,0.286,1.117,2
공략,2,0,2,0.286,1.117,5
글러브,2,0,2,0.286,1.117,2
기술로,2,0,2,0.286,1.117,2
김우빈,2,0,2,0.286,1.117,2
끝까지,2,0,2,0.286,1.117,2
넥슨,2,0,2,0.286,1.117,4
넷마블,2,0,2,0.286,1.117,2
당했다,2,0,2,0.286,1.117,2
대결,2,0,2,0.286,1.117,2
대응체제,2,0,2,0.286,1.117,2
대체,2,0,2,0.286,1.117,2
돌아온,2,0,2,0.286,1.117,2
돌입,2,0,2,0.286,1.117,3
될까,2,0,2,0.286,1.117,3
드론,2,0,2,0.286,1.117,3
띠별,2,0,2,0.286,1.117,2
르포,2,0,2,0.286,1.117,5
리더스,2,0,2,0.286,1.117,3
릴레이,2,0,2,0.286,1.117,2
만든,2,0,2,0.286,1.117,2
맛집,2,0,2,0.286,1.117,2
매직넘버,2,0,2,0.286,1.117,2
먹방,2,0,2,0.286,1.117,2
먹통에,2,0,2,0.286,1.117,2
무기,2,0,2,0.286,1.117,2
무서워,2,0,2,0.286,1.117,2
문동주,2,0,2,0.286,1.117,2
방송에,2,0,2,0.286,1.117,2
번째,2,0,2,0.286,1.117,4
별자리,2,0,2,0.286,1.117,9
보며,2,0,2,0.286,1.117,2
복원,2,0,2,0.286,1.117,2
본고장,2,0,2,0.286,1.117,2
부대,2,0,2,0.286,1.117,2
부스,2,0,2,0.286,1.117,2
북한,2,0,2,0.286,1.117,2
새단장,2,0,2,0.286,1.117,2
서브컬처,2,0,2,0.286,1.117,2
셧다운,2,0,2,0.286,1.117,2
송년회,2,0,2,0.286,1.117,2
수지,2,0,2,0.286,1.117,2
쉽지,2,0,2,0.286,1.117,2
스포츠,2,0,2,0.286,1.117,2
승리,2,0,2,0.286,1.117,2
시스템,2,0,2,0.286,1.117,3
시즌,2,0,2,0.286,1.117,2
싱가포르,2,0,2,0.286,1.117,2
아깝죠,2,0,2,0.286,1.117,2
아닌,2,0,2,0.286,1.117,4
안경,2,0,2,0.286,1.117,9
안전관리,2,0,2,0.286,1.117,3
않네,2,0,2,0.286,1.117,2
알았는데,2,0,2,0.286,1.117,2
앞둔,2,0,2,0.286,1.117,2
야마구치,2,0,2,0.286,1.117,2
약값은,2,0,2,0.286,1.117,2
어르신,2,0,2,0.286,1.117,2
업데이트,2,0,2,0.286,1.117,2
업무도,2,0,2,0.286,1.117,2
에프엔에스테크,2,0,2,0.286,1.117,2
엔솔,2,0,2,0.286,1.117,2
여운,2,0,2,0.286,1.117,2
여파,2,0,2,0.286,1.117,2
영식vs백합,2,0,2,0.286,1.117,2
영역,2,0,2,0.286,1.117,2
영하에도,2,0,2,0.286,1.117,2
예산,2,0,2,0.286,1.117,3
오늘,2,0,2,0.286,1.117,6
완벽한,2,0,2,0.286,1.117,2
우리,2,0,2,0.286,1.117,4
유럽과,2,0,2,0.286,1.117,2
이대로,2,0,2,0.286,1.117,2
이란,2,0,2,0.286,1.117,2
이주의,2,0,2,0.286,1.117,8
이채민,2,0,2,0.286,1.117,2
인기,2,0,2,0.286,1.117,2
인도,2,0,2,0.286,1.117,3
인하대,2,0,2,0.286,1.117,2
작업자,2,0,2,0.286,1.117,2
장기,2,0,2,0.286,1.117,3
전자종이로,2,0,2,0.286,1.117,2
정류장,2,0,2,0.286,1.117,2
정상화,2,0,2,0.286,1.117,2
제외,2,0,2,0.286,1.117,3
제재,2,0,2,0.286,1.117,2
제조혁신,2,0,2,0.286,1.117,2
중계,2,0,2,0.286,1.117,2
집단에너지,2,0,2,0.286,1.117,2
차질,2,0,2,0.286,1.117,4
처리,2,0,2,0.286,1.117,3
처음,2,0,2,0.286,1.117,2
체계,2,0,2,0.286,1.117,2
초전력,2,0,2,0.286,1.117,2
최고,2,0,2,0.286,1.117,7
카드사,2,0,2,0.286,1.117,2
카톡,2,0,2,0.286,1.117,2
카페까지,2,0,2,0.286,1.117,2
타고,2,0,2,0.286,1.117,3
태그,2,0,2,0.286,1.117,2
터졌다,2,0,2,0.286,1.117,2
템플스테이,2,0,2,0.286,1.117,2
폭풍,2,0,2,0.286,1.117,2
표정,2,0,2,0.286,1.117,2
프로야구,2,0,2,0.286,1.117,2
하고,2,0,2,0.286,1.117,2
