date,semantic_key,topic_id,avg_sentiment,article_count
2026-03-12,Gaming_Monitor_Topic,5,0.5343,359
2026-03-12,Flexible_Display_Topic,6,0.5334,473
2026-03-12,Foldable_Display_Topic,7,0.5343,375
2026-03-14,Platform_Company,0,0.5029,317
2026-03-14,TV_Display_Topic,1,0.503,316
2026-03-15,Flexible_Display_Topic,0,0.5194,261
2026-03-15,Foldable_Display_Topic,1,0.5188,249
2026-03-15,TV_Display_Topic,2,0.519,272
2026-03-15,Apple_Display_Topic,3,0.5192,282
2026-03-16,Panel_Manufacturer,0,0.5605,368
2026-03-16,Flexible_Display_Topic,1,0.5603,357
2026-03-17,Panel_Manufacturer,0,0.531,366
2026-03-17,Flexible_Display_Topic,1,0.5292,499
2026-03-18,Set_Manufacturer,0,0.4819,262
2026-03-18,Display_Materials_Topic,1,0.4834,482
2026-03-18,Foldable_Display_Topic,2,0.4828,401
2026-03-18,Panel_Manufacturer,3,0.4818,324
2026-03-18,Material_Supplier,4,0.4822,449
2026-03-18,Flexible_Display_Topic,5,0.4833,512
2026-03-19,Transparent_Display_Topic,0,0.5228,401
2026-03-19,Automotive_Display_Topic,1,0.5217,474
2026-03-19,Quantum_Dot_Topic,2,0.522,383
2026-03-19,Set_Manufacturer,3,0.5223,390
2026-03-19,TV_Display_Topic,4,0.5219,398
2026-03-20,Panel_Manufacturer,0,0.5031,344
2026-03-20,TV_Display_Topic,1,0.5028,375
2026-03-20,Quantum_Dot_Topic,2,0.5022,376
2026-03-20,Set_Manufacturer,3,0.5025,400
2026-03-20,Display_Materials_Topic,4,0.5031,471
2026-03-21,TV_Display_Topic,0,0.5237,391
2026-03-21,Automotive_Display_Topic,1,0.524,330
2026-03-21,Foldable_Display_Topic,2,0.5237,270
2026-03-21,Smartphone_Display_Topic,3,0.5237,363
2026-03-22,Set_Manufacturer,0,0.4872,261
2026-03-22,Flexible_Display_Topic,1,0.4863,269
2026-03-23,Flexible_Display_Topic,0,0.5552,402
2026-03-23,Automotive_Display_Topic,1,0.555,381
2026-03-23,Set_Manufacturer,2,0.5547,343
2026-03-23,MicroLED_Topic,3,0.5546,387
2026-03-23,Display_Materials_Topic,4,0.5547,393
2026-03-24,Automotive_Display_Topic,0,0.4678,459
2026-03-24,OLED_Topic,1,0.4675,256
2026-03-24,Panel_Manufacturer,2,0.4668,336
2026-03-24,Flexible_Display_Topic,3,0.4679,458
2026-03-24,Gaming_Monitor_Topic,4,0.4678,476
2026-03-24,Transparent_Display_Topic,5,0.4679,447
2026-03-24,Set_Manufacturer,6,0.4683,454
2026-03-24,Apple_Display_Topic,7,0.4679,492
2026-03-24,Display_Materials_Topic,8,0.4681,468
2026-03-24,Equipment_Maker,9,0.4678,467
2026-03-25,Material_Supplier,0,0.4676,548
2026-03-25,Panel_Manufacturer,1,0.4686,371
2026-03-25,Foldable_Display_Topic,2,0.4676,477
2026-03-25,TV_Display_Topic,3,0.4682,378
2026-03-25,Equipment_Maker,4,0.4679,459
2026-03-25,Set_Manufacturer,5,0.4673,397
2026-03-25,Quantum_Dot_Topic,6,0.4672,520
2026-03-25,Apple_Display_Topic,7,0.4676,503
2026-03-25,Automotive_Display_Topic,8,0.4676,520
2026-03-25,Flexible_Display_Topic,9,0.4679,490
2026-03-25,XR_Device_Topic,10,0.4674,470
2026-03-26,Flexible_Display_Topic,0,0.5142,524
2026-03-26,TV_Display_Topic,1,0.5137,431
2026-03-26,Panel_Manufacturer,2,0.5136,412
2026-03-26,IT_OLED_Topic,3,0.5136,408
2026-03-26,Gaming_Monitor_Topic,4,0.515,490
2026-03-26,Quantum_Dot_Topic,5,0.5147,258
2026-03-26,Foldable_Display_Topic,6,0.5143,366
2026-03-26,Set_Manufacturer,7,0.5144,519
2026-03-27,Flexible_Display_Topic,0,0.5032,482
2026-03-27,Panel_Manufacturer,1,0.5031,487
2026-03-27,Quantum_Dot_Topic,2,0.5026,246
2026-03-27,Set_Manufacturer,3,0.5029,450
2026-03-27,Automotive_Display_Topic,4,0.5028,529
2026-03-27,TV_Display_Topic,5,0.5024,496
2026-03-27,Smartphone_Display_Topic,6,0.5025,547
2026-03-27,IT_OLED_Topic,7,0.5031,550
2026-03-27,Foldable_Display_Topic,8,0.5032,465
2026-03-28,Automotive_Display_Topic,0,0.4733,305
2026-03-28,Panel_Manufacturer,1,0.4757,342
2026-03-29,Panel_Manufacturer,0,0.5427,268
2026-03-29,Flexible_Display_Topic,1,0.5412,327
2026-03-30,Foldable_Display_Topic,0,0.4892,391
2026-03-30,Display_Materials_Topic,1,0.489,352
2026-03-30,Automotive_Display_Topic,2,0.4889,356
2026-03-30,Flexible_Display_Topic,3,0.4893,366
2026-03-30,TV_Display_Topic,4,0.4892,371
2026-03-31,Foldable_Display_Topic,0,0.4942,423
2026-03-31,Set_Manufacturer,1,0.4934,321
2026-03-31,Apple_Display_Topic,2,0.4938,444
2026-03-31,Flexible_Display_Topic,3,0.4937,459
2026-03-31,Panel_Manufacturer,4,0.4948,246
2026-03-31,TV_Display_Topic,5,0.4939,398
2026-04-01,Set_Manufacturer,0,0.4434,442
2026-04-01,Transparent_Display_Topic,1,0.4433,330
2026-04-01,Automotive_Display_Topic,2,0.4443,400
2026-04-01,Panel_Manufacturer,3,0.4434,440
2026-04-01,TV_Display_Topic,4,0.4442,405
2026-04-02,Foldable_Display_Topic,0,0.4964,474
2026-04-02,Transparent_Display_Topic,1,0.4967,364
2026-04-02,Gaming_Monitor_Topic,2,0.4957,352
2026-04-02,Set_Manufacturer,3,0.4961,425
2026-04-02,Automotive_Display_Topic,4,0.4968,399
2026-04-02,Flexible_Display_Topic,5,0.4963,440
2026-04-02,XR_Device_Topic,6,0.4967,453
2026-04-02,MicroLED_Topic,7,0.4965,382
2026-04-02,TV_Display_Topic,8,0.4969,402
2026-04-02,IT_OLED_Topic,9,0.4959,435
2026-04-03,Flexible_Display_Topic,0,0.4905,440
2026-04-03,Panel_Manufacturer,1,0.49,434
2026-04-03,Equipment_Maker,2,0.4914,363
2026-04-03,Set_Manufacturer,3,0.4903,388
2026-04-03,XR_Device_Topic,4,0.4899,333
2026-04-03,Gaming_Monitor_Topic,5,0.4902,317
2026-04-04,Display_Materials_Topic,0,0.5154,276
2026-04-04,Flexible_Display_Topic,1,0.5149,363
2026-04-05,Foldable_Display_Topic,0,0.5194,272
2026-04-05,Flexible_Display_Topic,1,0.5193,251
2026-04-05,Set_Manufacturer,2,0.52,219
2026-04-06,Foldable_Display_Topic,0,0.4504,417
2026-04-06,Panel_Manufacturer,1,0.4488,318
2026-04-06,Flexible_Display_Topic,2,0.45,379
2026-04-06,Quantum_Dot_Topic,3,0.4503,353
2026-04-06,Transparent_Display_Topic,4,0.4504,392
2026-04-06,Set_Manufacturer,5,0.4487,329
2026-04-06,OLED_Topic,6,0.4501,367
2026-04-07,Smartphone_Display_Topic,0,0.4697,504
2026-04-07,Platform_Company,1,0.4698,346
2026-04-07,IT_OLED_Topic,2,0.4695,415
2026-04-07,Panel_Manufacturer,3,0.4692,377
2026-04-07,Display_Materials_Topic,4,0.4701,369
2026-04-07,Automotive_Display_Topic,5,0.47,408
2026-04-07,Equipment_Maker,6,0.4695,462
2026-04-07,Flexible_Display_Topic,7,0.4697,438
2026-04-08,Panel_Manufacturer,0,0.5312,413
2026-04-08,Platform_Company,1,0.532,411
2026-04-08,Display_Materials_Topic,2,0.5319,399
2026-04-08,MicroLED_Topic,3,0.5313,402
2026-04-08,Quantum_Dot_Topic,4,0.531,458
2026-04-08,TV_Display_Topic,5,0.5318,362
2026-04-08,Set_Manufacturer,6,0.5311,483
2026-04-08,Apple_Display_Topic,7,0.5322,412
2026-04-08,Flexible_Display_Topic,8,0.5313,462
2026-04-08,IT_OLED_Topic,9,0.5312,403
2026-04-09,TV_Display_Topic,0,0.513,465
2026-04-09,Flexible_Display_Topic,1,0.5128,355
2026-04-09,IT_OLED_Topic,2,0.5123,367
2026-04-09,Automotive_Display_Topic,3,0.5126,419
2026-04-09,Apple_Display_Topic,4,0.5128,386
2026-04-10,Set_Manufacturer,0,0.4962,412
2026-04-10,Panel_Manufacturer,1,0.4967,428
2026-04-10,Flexible_Display_Topic,2,0.4966,434
2026-04-11,Flexible_Display_Topic,0,0.5224,332
2026-04-11,Foldable_Display_Topic,1,0.5215,351
2026-04-12,Flexible_Display_Topic,0,0.4797,267
2026-04-12,Foldable_Display_Topic,1,0.4798,211
2026-04-13,Set_Manufacturer,0,0.523,351
2026-04-13,Display_Materials_Topic,1,0.523,176
2026-04-13,Flexible_Display_Topic,2,0.5223,406
2026-04-14,MicroLED_Topic,0,0.5095,416
2026-04-14,Apple_Display_Topic,1,0.5094,339
2026-04-14,Flexible_Display_Topic,2,0.5099,473
2026-04-15,Automotive_Display_Topic,0,0.5267,385
2026-04-15,Flexible_Display_Topic,1,0.5271,464
2026-04-15,Panel_Manufacturer,2,0.527,424
2026-04-16,IT_OLED_Topic,0,0.552,349
2026-04-16,TV_Display_Topic,1,0.5523,418
2026-04-16,Gaming_Monitor_Topic,2,0.5515,478
2026-04-17,XR_Device_Topic,0,0.4845,512
2026-04-17,Gaming_Monitor_Topic,1,0.4842,202
2026-04-17,Platform_Company,2,0.4817,350
2026-04-17,Set_Manufacturer,3,0.4828,452
2026-04-17,Panel_Manufacturer,4,0.4832,399
2026-04-17,TV_Display_Topic,5,0.4831,458
2026-04-17,Apple_Display_Topic,6,0.4828,434
2026-04-17,Flexible_Display_Topic,7,0.4828,507
2026-04-17,Smartphone_Display_Topic,8,0.4822,384
2026-04-18,Gaming_Monitor_Topic,0,0.5155,171
2026-04-18,Set_Manufacturer,1,0.5159,266
2026-04-19,Panel_Manufacturer,0,0.5328,264
2026-04-19,Set_Manufacturer,1,0.5336,290
2026-04-20,Set_Manufacturer,0,0.5186,374
2026-04-20,Equipment_Maker,1,0.5183,290
2026-04-20,Flexible_Display_Topic,2,0.519,355
2026-04-20,Panel_Manufacturer,3,0.5181,355
2026-04-20,TV_Display_Topic,4,0.5182,449
2026-04-20,MicroLED_Topic,5,0.5187,387
2026-04-20,Foldable_Display_Topic,6,0.5194,387
2026-04-21,Smartphone_Display_Topic,0,0.5299,206
2026-04-21,Panel_Manufacturer,1,0.5287,407
2026-04-21,Apple_Display_Topic,2,0.5281,440
2026-04-21,Foldable_Display_Topic,3,0.5276,376
2026-04-22,Foldable_Display_Topic,0,0.5379,493
2026-04-22,TV_Display_Topic,1,0.54,291
2026-04-22,Set_Manufacturer,2,0.5418,385
2026-04-22,Display_Materials_Topic,3,0.5413,435
2026-04-22,Apple_Display_Topic,4,0.5409,424
2026-04-22,XR_Device_Topic,5,0.5417,443
2026-04-22,MicroLED_Topic,6,0.5408,440
2026-04-22,Flexible_Display_Topic,7,0.5404,409
2026-04-22,Equipment_Maker,8,0.5411,464
2026-04-22,Platform_Company,9,0.5411,421
2026-04-22,Panel_Manufacturer,10,0.5404,458
2026-04-23,Set_Manufacturer,0,0.5246,460
2026-04-23,Panel_Manufacturer,1,0.5251,312
2026-04-23,TV_Display_Topic,2,0.5254,333
2026-04-23,Quantum_Dot_Topic,3,0.5258,386
2026-04-23,XR_Device_Topic,4,0.5256,324
2026-04-23,Flexible_Display_Topic,5,0.5258,412
2026-04-23,Foldable_Display_Topic,6,0.5245,464
2026-04-24,Foldable_Display_Topic,0,0.5134,289
2026-04-24,Set_Manufacturer,1,0.5141,428
2026-04-25,Panel_Manufacturer,0,0.5047,380
2026-04-25,Flexible_Display_Topic,1,0.5034,267
2026-04-25,Display_Materials_Topic,2,0.5041,351
2026-04-25,OLED_Topic,3,0.5044,345
2026-04-26,Quantum_Dot_Topic,0,0.5208,266
2026-04-26,Panel_Manufacturer,1,0.5217,237
2026-04-27,Set_Manufacturer,0,0.4914,302
2026-04-27,Panel_Manufacturer,1,0.4917,306
2026-04-27,Flexible_Display_Topic,2,0.4919,399
2026-04-28,TV_Display_Topic,0,0.5354,502
2026-04-28,Gaming_Monitor_Topic,1,0.5348,451
2026-04-28,Foldable_Display_Topic,2,0.535,359
2026-04-28,Panel_Manufacturer,3,0.535,380
2026-04-28,Transparent_Display_Topic,4,0.5352,454
2026-04-28,Flexible_Display_Topic,5,0.5355,468
2026-04-28,IT_OLED_Topic,6,0.5352,475
2026-04-28,Set_Manufacturer,7,0.5355,483
2026-04-29,Flexible_Display_Topic,0,0.4675,365
2026-04-29,IT_OLED_Topic,1,0.468,543
2026-04-30,XR_Device_Topic,0,0.4425,509
2026-04-30,Automotive_Display_Topic,1,0.4429,463
2026-04-30,Platform_Company,2,0.4433,533
2026-04-30,Apple_Display_Topic,3,0.4429,510
2026-05-01,Foldable_Display_Topic,0,0.4967,371
2026-05-01,Automotive_Display_Topic,1,0.4974,412
2026-05-01,Set_Manufacturer,2,0.4969,502
2026-05-01,Panel_Manufacturer,3,0.4967,346
2026-05-01,TV_Display_Topic,4,0.4976,446
2026-05-02,Panel_Manufacturer,0,0.4791,263
2026-05-02,Set_Manufacturer,1,0.479,309
2026-05-03,Panel_Manufacturer,0,0.5186,292
2026-05-03,Platform_Company,1,0.5175,275
2026-05-04,Flexible_Display_Topic,0,0.5348,389
2026-05-04,Set_Manufacturer,1,0.536,320
2026-05-04,Smartphone_Display_Topic,2,0.534,359
2026-05-04,Automotive_Display_Topic,3,0.5344,346
2026-05-05,Automotive_Display_Topic,0,0.526,396
2026-05-05,Panel_Manufacturer,1,0.5256,354
2026-05-05,Apple_Display_Topic,2,0.5249,369
2026-05-05,Equipment_Maker,3,0.5254,346
2026-05-05,Flexible_Display_Topic,4,0.5265,382
2026-05-05,Set_Manufacturer,5,0.525,383
2026-05-06,Flexible_Display_Topic,0,0.5093,91
2026-05-06,Panel_Manufacturer,1,0.5084,408
2026-05-06,Set_Manufacturer,2,0.5088,417
2026-05-07,XR_Device_Topic,0,0.5123,350
2026-05-07,Foldable_Display_Topic,1,0.5123,443
2026-05-07,Set_Manufacturer,2,0.5122,464
2026-05-07,Material_Supplier,3,0.512,431
2026-05-08,Quantum_Dot_Topic,0,0.5207,423
2026-05-08,Flexible_Display_Topic,1,0.5209,447
2026-05-08,Set_Manufacturer,2,0.5205,443
2026-05-08,Panel_Manufacturer,3,0.5216,400
2026-05-08,Gaming_Monitor_Topic,4,0.5198,240
2026-05-08,Foldable_Display_Topic,5,0.521,464
2026-05-08,Automotive_Display_Topic,6,0.521,445
2026-05-08,Display_Materials_Topic,7,0.5208,472
2026-05-10,Foldable_Display_Topic,0,0.5087,261
2026-05-10,Apple_Display_Topic,1,0.5092,256
2026-05-10,Flexible_Display_Topic,2,0.5072,255
2026-05-10,Panel_Manufacturer,3,0.5075,237
2026-05-10,Set_Manufacturer,4,0.5064,254
2026-05-10,Platform_Company,5,0.5073,266
2026-05-11,Flexible_Display_Topic,0,0.5128,440
2026-05-11,Panel_Manufacturer,1,0.5128,274
2026-05-11,Automotive_Display_Topic,2,0.5116,290
2026-05-12,Automotive_Display_Topic,0,0.4428,308
2026-05-12,Flexible_Display_Topic,1,0.4431,505
2026-05-13,Set_Manufacturer,0,0.496,286
2026-05-13,Flexible_Display_Topic,1,0.4954,457
2026-05-14,Automotive_Display_Topic,0,0.4728,421
2026-05-14,Display_Materials_Topic,1,0.473,413
2026-05-14,MicroLED_Topic,2,0.4732,406
2026-05-14,Flexible_Display_Topic,3,0.4725,491
2026-05-15,Automotive_Display_Topic,0,0.4588,419
2026-05-15,Panel_Manufacturer,1,0.4573,356
2026-05-15,Transparent_Display_Topic,2,0.4573,419
2026-05-15,Set_Manufacturer,3,0.4576,431
2026-05-15,Flexible_Display_Topic,4,0.4591,510
2026-05-16,Panel_Manufacturer,0,0.4668,353
2026-05-16,Set_Manufacturer,1,0.4666,328
2026-05-16,Automotive_Display_Topic,2,0.4673,318
2026-05-16,Flexible_Display_Topic,3,0.4677,408
2026-05-17,Set_Manufacturer,0,0.528,297
2026-05-17,Flexible_Display_Topic,1,0.5283,294
2026-05-19,Set_Manufacturer,0,0.5357,503
2026-05-19,Flexible_Display_Topic,1,0.5363,336
2026-05-19,Gaming_Monitor_Topic,2,0.5355,439
2026-05-19,Panel_Manufacturer,3,0.5357,429
2026-05-19,Automotive_Display_Topic,4,0.5362,383
2026-05-19,Transparent_Display_Topic,5,0.5365,336
2026-05-19,TV_Display_Topic,6,0.5358,457
2026-05-20,Set_Manufacturer,0,0.5198,546
2026-05-20,Smartphone_Display_Topic,1,0.5194,325
2026-05-20,Gaming_Monitor_Topic,2,0.5197,421
2026-05-20,Automotive_Display_Topic,3,0.5194,380
2026-05-20,Panel_Manufacturer,4,0.5198,369
2026-05-20,Flexible_Display_Topic,5,0.5196,400
2026-05-20,IT_OLED_Topic,6,0.5195,363
2026-05-20,MicroLED_Topic,7,0.52,362
2026-05-20,Display_Materials_Topic,8,0.5196,489
2026-05-21,Flexible_Display_Topic,0,0.5212,394
2026-05-21,Set_Manufacturer,1,0.5205,518
2026-05-22,Foldable_Display_Topic,0,0.4949,393
2026-05-22,Panel_Manufacturer,1,0.4962,381
2026-05-22,TV_Display_Topic,2,0.4952,368
2026-05-22,Flexible_Display_Topic,3,0.4937,399
2026-05-22,Smartphone_Display_Topic,4,0.494,431
2026-05-22,Set_Manufacturer,5,0.4937,386
2026-05-23,Automotive_Display_Topic,0,0.5321,352
2026-05-23,Display_Materials_Topic,1,0.5318,372
2026-05-23,Flexible_Display_Topic,2,0.5303,226
2026-05-23,Set_Manufacturer,3,0.5322,323
2026-05-24,Set_Manufacturer,0,0.4713,300
2026-05-24,Smartphone_Display_Topic,1,0.4715,266
2026-05-24,Flexible_Display_Topic,2,0.471,270
2026-05-25,Panel_Manufacturer,0,0.5099,248
2026-05-25,TV_Display_Topic,1,0.5095,261
2026-05-25,Set_Manufacturer,2,0.5097,264
2026-05-26,Set_Manufacturer,0,0.5013,340
2026-05-26,Flexible_Display_Topic,1,0.5014,434
2026-05-27,Panel_Manufacturer,0,0.4705,526
2026-05-27,Flexible_Display_Topic,1,0.4701,433
2026-05-27,Set_Manufacturer,2,0.4699,389
2026-05-27,Display_Materials_Topic,3,0.4706,424
2026-05-27,XR_Device_Topic,4,0.4708,468
2026-05-27,Automotive_Display_Topic,5,0.4709,320
2026-05-27,MicroLED_Topic,6,0.4708,480
